q4,q4h,q6,q6h,label
0.112889,0.040725,0.433736,0.392524, bcc
0.104594,0.023454,0.411758,0.395127, bcc
0.095379,0.022708,0.335276,0.118521, liq
0.096708,0.032096,0.406166,0.178296, liq
0.101115,0.043233,0.511873,0.401067, bcc
0.128674,0.031923,0.32806,0.128922, liq
0.090116,0.029705,0.356288,0.225448, liq
0.132182,0.04396,0.402946,0.179221, liq
0.044769,0.022231,0.43938,0.141739, liq
0.088377,0.052173,0.445097,0.42733, bcc
0.091976,0.029733,0.321525,0.128868, liq
0.101997,0.014549,0.414177,0.379469, bcc
0.127771,0.032057,0.423288,0.472366, bcc
0.06164,0.030567,0.45739,0.371408, bcc
0.100338,0.03556,0.467016,0.406808, bcc
0.130418,0.039518,0.380191,0.189194, liq
0.03658,0.030396,0.496239,0.406412, bcc
0.13215,0.046941,0.361436,0.140343, liq
0.067406,0.026904,0.45274,0.398223, bcc
0.088692,0.037292,0.328553,0.2122, liq
0.074806,0.028586,0.391017,0.391088, bcc
0.076343,0.027817,0.416729,0.142155, liq
0.116234,0.029895,0.460033,0.385364, bcc
0.064987,0.04073,0.380449,0.106598, liq
0.159355,0.038721,0.336871,0.172218, liq
0.049734,0.021666,0.414547,0.427044, bcc
0.145096,0.018183,0.352391,0.188628, liq
0.129854,0.036068,0.469513,0.256431, liq
0.094335,0.034012,0.368694,0.176917, liq
0.08346,0.033902,0.413272,0.407752, bcc
0.05608,0.041257,0.420695,0.391627, bcc
0.144001,0.031766,0.310137,0.186545, liq
0.099337,0.043065,0.479953,0.405185, bcc
0.114307,0.034294,0.312288,0.172221, liq
0.044546,0.0551,0.49489,0.384269, bcc
0.120436,0.029914,0.336092,0.078778, liq
0.133293,0.040694,0.282277,0.181097, liq
0.139128,0.020015,0.322197,0.192642, liq
0.053553,0.023155,0.448812,0.371097, bcc
0.049784,0.034598,0.487511,0.390348, bcc
0.113772,0.032301,0.462346,0.427291, bcc
0.129413,0.004563,0.313754,0.156034, liq
0.116195,0.034322,0.299272,0.120012, liq
0.113009,0.034269,0.4286,0.421448, bcc
0.154691,0.039842,0.345886,0.165817, liq
0.121334,0.020507,0.406918,0.404582, bcc
0.088382,0.030947,0.370072,0.163958, liq
0.114532,0.017314,0.467054,0.393447, bcc
0.131882,0.023351,0.340322,0.161095, liq
0.082619,0.028632,0.380915,0.169073, liq
0.120328,0.037396,0.433264,0.431085, bcc
0.080497,0.027368,0.447363,0.398188, bcc
0.070282,0.024543,0.445483,0.4391, bcc
0.08013,0.039859,0.411797,0.41248, bcc
0.083508,0.022288,0.455801,0.430406, bcc
0.0995,0.022156,0.410372,0.381022, bcc
0.147033,0.045423,0.357503,0.097533, liq
0.117804,0.02486,0.425033,0.415137, bcc
0.069342,0.02431,0.300916,0.116007, liq
0.056647,0.044697,0.449873,0.232454, liq
0.102204,0.037807,0.45594,0.39015, bcc
0.120581,0.042689,0.511875,0.40532, bcc
0.149026,0.011283,0.377566,0.258605, liq
0.075309,0.03219,0.299141,0.179391, liq
0.139469,0.030574,0.458237,0.096205, liq
0.111302,0.035076,0.460727,0.128888, liq
0.120697,0.029271,0.330409,0.167647, liq
0.086416,0.039666,0.316897,0.14768, liq
0.074128,0.037969,0.439689,0.406527, bcc
0.107384,0.035079,0.46847,0.399412, bcc
0.097539,0.041254,0.437555,0.387812, bcc
0.08913,0.034146,0.400984,0.155854, liq
0.062832,0.053099,0.423261,0.429785, bcc
0.100017,0.018096,0.444034,0.385864, bcc
0.104144,0.048726,0.451442,0.445526, bcc
0.093329,0.03269,0.265871,0.138414, liq
0.049077,0.031677,0.348615,0.391415, bcc
0.131113,0.027933,0.331603,0.153715, liq
0.16926,0.039438,0.322648,0.141671, liq
0.056472,0.019305,0.445646,0.441214, bcc
0.078282,0.033103,0.335505,0.122826, liq
0.071531,0.0361,0.428932,0.181147, liq
0.083455,0.031562,0.42269,0.15646, liq
0.093525,0.045484,0.443868,0.443269, bcc
0.132916,0.03622,0.320347,0.16909, liq
0.093044,0.039434,0.424576,0.41175, bcc
0.075901,0.029883,0.442009,0.431931, bcc
0.097465,0.036421,0.41853,0.371974, bcc
0.092708,0.027092,0.30947,0.121428, liq
0.05756,0.054296,0.400505,0.410327, bcc
0.059272,0.028105,0.533488,0.388431, bcc
0.068042,0.036581,0.525491,0.172543, liq
0.027845,0.043612,0.420924,0.423669, bcc
0.088209,0.026971,0.256639,0.188518, liq
0.121451,0.029068,0.408271,0.174278, liq
0.057051,0.020956,0.473055,0.409, bcc
0.096728,0.035735,0.390805,0.148511, liq
0.097991,0.041716,0.479752,0.397648, bcc
0.078776,0.046106,0.320203,0.170673, liq
0.092949,0.022277,0.451024,0.424878, bcc
0.101082,0.032644,0.416049,0.126414, liq
0.103245,0.021899,0.416378,0.080005, liq
0.115357,0.024349,0.377472,0.196366, liq
0.102468,0.025044,0.410511,0.424742, bcc
0.073603,0.031225,0.427711,0.42643, bcc
0.064821,0.025661,0.488229,0.405655, bcc
0.087252,0.040339,0.29516,0.195854, liq
0.109314,0.016287,0.360495,0.21106, liq
0.125627,0.018295,0.326225,0.146581, liq
0.101003,0.036245,0.432609,0.420683, bcc
0.092398,0.034153,0.444989,0.45658, bcc
0.07313,0.036113,0.415895,0.412602, bcc
0.112039,0.05473,0.425872,0.39581, bcc
0.058753,0.022318,0.391357,0.381518, bcc
0.154122,0.027039,0.372333,0.139318, liq
0.078967,0.054125,0.477156,0.457376, bcc
0.062004,0.030257,0.448403,0.200918, liq
0.102215,0.016232,0.398429,0.212001, liq
0.058831,0.030566,0.445393,0.407861, bcc
0.09993,0.03235,0.455087,0.386233, bcc
0.133715,0.042613,0.414057,0.141979, liq
0.09133,0.017924,0.48387,0.401127, bcc
0.047094,0.036665,0.467334,0.388242, bcc
0.073171,0.01843,0.256659,0.106033, liq
0.108746,0.044372,0.477597,0.427523, bcc
0.059142,0.032626,0.396782,0.444078, bcc
0.149231,0.043212,0.39769,0.186391, liq
0.068689,0.04002,0.454005,0.422669, bcc
0.120236,0.029441,0.433663,0.186583, liq
0.05468,0.016825,0.47667,0.431749, bcc
0.137849,0.029728,0.332564,0.246443, liq
0.090621,0.048428,0.485005,0.147309, liq
0.113669,0.026647,0.451924,0.385873, bcc
0.060345,0.038614,0.430033,0.390253, bcc
0.100663,0.037177,0.443199,0.391689, bcc
0.051515,0.025163,0.466213,0.392499, bcc
0.082808,0.024163,0.434044,0.371381, bcc
0.069046,0.036217,0.436566,0.412672, bcc
0.132634,0.041198,0.402439,0.157493, liq
0.141768,0.016408,0.419308,0.161752, liq
0.101624,0.019751,0.389062,0.198196, liq
0.11643,0.016999,0.354905,0.158225, liq
0.08605,0.039705,0.391473,0.13406, liq
0.130654,0.038232,0.372546,0.401894, bcc
0.110771,0.028248,0.437276,0.392316, bcc
0.0865,0.019484,0.441593,0.375015, bcc
0.170411,0.025365,0.296236,0.240309, liq
0.140482,0.01746,0.20357,0.171297, liq
0.076876,0.02712,0.475417,0.408401, bcc
0.093828,0.022275,0.44855,0.437054, bcc
0.133781,0.022962,0.361093,0.187636, liq
0.100125,0.025228,0.385662,0.17242, liq
0.11388,0.035376,0.334964,0.387675, bcc
0.121421,0.027905,0.422451,0.151795, liq
0.061583,0.020454,0.398965,0.421767, bcc
0.131035,0.034337,0.413447,0.21546, liq
0.153714,0.024644,0.350461,0.074143, liq
0.063941,0.025897,0.276134,0.216696, liq
0.099413,0.024445,0.338228,0.178357, liq
0.118527,0.058316,0.402381,0.413242, hcp
0.06808,0.095724,0.430461,0.430672, hcp
0.090539,0.091285,0.466436,0.433212, hcp
0.095028,0.018771,0.380947,0.250564, liq
0.103182,0.075969,0.425529,0.429367, hcp
0.107666,0.023803,0.393097,0.139163, liq
0.117829,0.076182,0.445569,0.401203, hcp
0.04192,0.024189,0.47811,0.147879, liq
0.108005,0.083191,0.454067,0.391481, hcp
0.109858,0.040092,0.225219,0.097663, liq
0.097503,0.036295,0.390826,0.157946, liq
0.079374,0.035877,0.313903,0.176683, liq
0.1137,0.030269,0.342688,0.100091, liq
0.127024,0.020457,0.334479,0.067647, liq
0.125761,0.022378,0.274537,0.183027, liq
0.115372,0.03611,0.445136,0.117712, liq
0.158355,0.04278,0.397037,0.165835, liq
0.115415,0.073728,0.398389,0.419407, hcp
0.107542,0.097761,0.451397,0.400935, hcp
0.126449,0.029872,0.343311,0.1675, liq
0.119876,0.07542,0.492501,0.444252, hcp
0.088463,0.01761,0.271971,0.16125, liq
0.135065,0.079946,0.434401,0.39838, hcp
0.078542,0.071752,0.436484,0.412973, hcp
0.127135,0.068008,0.439924,0.445636, hcp
0.116468,0.091844,0.4864,0.410922, hcp
0.093453,0.0788,0.475615,0.419384, hcp
0.092269,0.063275,0.480805,0.435203, hcp
0.063151,0.020987,0.477199,0.196168, liq
0.099796,0.080492,0.435485,0.412618, hcp
0.142681,0.020817,0.469163,0.144672, liq
0.123364,0.024808,0.336845,0.175115, liq
0.082629,0.118661,0.430646,0.402858, hcp
0.113229,0.022988,0.36439,0.197175, liq
0.104606,0.075995,0.456434,0.41963, hcp
0.096066,0.083857,0.481409,0.415425, hcp
0.10719,0.0826,0.500285,0.444788, hcp
0.084816,0.022923,0.384674,0.170327, liq
0.143587,0.035668,0.364323,0.109262, liq
0.100123,0.07828,0.435052,0.406283, hcp
0.125214,0.082419,0.462047,0.414743, hcp
0.148579,0.028019,0.307638,0.171257, liq
0.101467,0.089258,0.439411,0.416922, hcp
0.15395,0.035222,0.301517,0.228746, liq
0.130075,0.0967,0.45285,0.408488, hcp
0.115985,0.082889,0.444581,0.393756, hcp
0.118865,0.033284,0.278528,0.168882, liq
0.131143,0.062662,0.447341,0.41719, hcp
0.104682,0.037252,0.45958,0.126175, liq
0.098624,0.093446,0.484976,0.417774, hcp
0.131403,0.078358,0.462351,0.425676, hcp
0.104741,0.019884,0.393764,0.152029, liq
0.084799,0.089612,0.428758,0.39592, hcp
0.106802,0.024489,0.424782,0.140241, liq
0.097325,0.032632,0.436225,0.172203, liq
0.050403,0.038111,0.348839,0.116644, liq
0.123958,0.081297,0.457135,0.45654, hcp
0.127775,0.094572,0.467358,0.439478, hcp
0.092939,0.084687,0.482808,0.423591, hcp
0.119659,0.016882,0.394718,0.145246, liq
0.08397,0.028491,0.38003,0.140659, liq
0.131872,0.035476,0.439053,0.207634, liq
0.187379,0.029709,0.386853,0.183632, liq
0.110953,0.089786,0.409886,0.440819, hcp
0.107778,0.011153,0.259042,0.218708, liq
0.084049,0.076953,0.425177,0.428699, hcp
0.058832,0.074944,0.473583,0.416593, hcp
0.098641,0.072035,0.440469,0.419969, hcp
0.088412,0.090667,0.426063,0.441295, hcp
0.139617,0.034464,0.340434,0.114378, liq
0.130354,0.083921,0.424621,0.440717, hcp
0.083347,0.024215,0.279533,0.234348, liq
0.129621,0.031973,0.333437,0.119127, liq
0.132283,0.033391,0.259167,0.136286, liq
0.119236,0.029299,0.406314,0.138655, liq
0.050782,0.034317,0.351914,0.194361, liq
0.08139,0.068042,0.416185,0.409359, hcp
0.092278,0.026388,0.237536,0.124154, liq
0.123492,0.034298,0.414488,0.212131, liq
0.140816,0.044478,0.220067,0.166571, liq
0.094674,0.027532,0.344323,0.080189, liq
0.120287,0.090007,0.433555,0.410035, hcp
0.083263,0.09314,0.450068,0.424284, hcp
0.142628,0.072313,0.439389,0.433336, hcp
0.115077,0.089583,0.40522,0.440854, hcp
0.049665,0.039863,0.342992,0.183876, liq
0.130158,0.08012,0.413817,0.43685, hcp
0.121199,0.094814,0.444112,0.421485, hcp
0.102071,0.035857,0.380846,0.225325, liq
0.135931,0.039511,0.395598,0.128318, liq
0.090639,0.079339,0.446943,0.414572, hcp
0.092848,0.029291,0.430884,0.161693, liq
0.124403,0.030755,0.465035,0.113154, liq
0.145558,0.075473,0.469367,0.428847, hcp
0.142007,0.036939,0.39685,0.208998, liq
0.092112,0.087346,0.464358,0.442078, hcp
0.13518,0.077935,0.457564,0.420653, hcp
0.094418,0.073383,0.424879,0.414191, hcp
0.116905,0.079714,0.488381,0.429763, hcp
0.11606,0.091663,0.471744,0.437425, hcp
0.113569,0.048543,0.339216,0.178154, liq
0.118173,0.07921,0.393395,0.442304, hcp
0.101911,0.072186,0.442565,0.405261, hcp
0.122713,0.08132,0.432811,0.408201, hcp
0.129611,0.039265,0.30932,0.172322, liq
0.115872,0.093908,0.452511,0.384818, hcp
0.088307,0.061315,0.448667,0.410981, hcp
0.10672,0.089113,0.512095,0.425553, hcp
0.05766,0.077155,0.447646,0.37733, hcp
0.11124,0.073262,0.420707,0.417862, hcp
0.154577,0.026297,0.212646,0.106371, liq
0.100059,0.02601,0.514768,0.135549, liq
0.090522,0.025194,0.415032,0.159723, liq
0.132824,0.016615,0.456901,0.185914, liq
0.105936,0.106127,0.506729,0.386576, hcp
0.08681,0.082302,0.425481,0.432189, hcp
0.11395,0.028234,0.343978,0.17429, liq
0.075643,0.021074,0.227588,0.211241, liq
0.067306,0.04903,0.361114,0.192074, liq
0.179202,0.043063,0.44028,0.15285, liq
0.153845,0.080741,0.476673,0.427985, hcp
0.11881,0.080255,0.473385,0.417276, hcp
0.045029,0.033433,0.355612,0.199434, liq
0.059072,0.091253,0.431781,0.432411, hcp
0.164144,0.02113,0.375856,0.138277, liq
0.110438,0.086993,0.434577,0.42297, hcp
0.104677,0.095436,0.491288,0.420706, hcp
0.055198,0.041647,0.288953,0.152326, liq
0.111793,0.042744,0.451419,0.202599, liq
0.151649,0.043828,0.318234,0.115064, liq
0.103055,0.031544,0.181168,0.132374, liq
0.078308,0.033493,0.305022,0.125191, liq
0.098948,0.086184,0.428029,0.432882, hcp
0.1447,0.04261,0.410295,0.178824, liq
0.131048,0.07705,0.502909,0.436257, hcp
0.099484,0.030317,0.386635,0.151162, liq
0.160317,0.035442,0.357034,0.11983, liq
0.105209,0.087011,0.465276,0.456813, hcp
0.078614,0.084046,0.4426,0.415027, hcp
0.119449,0.098247,0.468727,0.424539, hcp
0.122793,0.024359,0.334166,0.202293, liq
0.094849,0.074903,0.485299,0.442291, hcp
0.141173,0.093054,0.439452,0.445963, hcp
0.134524,0.083428,0.455022,0.423758, hcp
0.076161,0.071783,0.478186,0.399255, hcp
0.047809,0.038033,0.292791,0.15295, liq
0.099972,0.065851,0.429972,0.419267, hcp
0.086452,0.100087,0.392223,0.440111, hcp
0.080542,0.097592,0.437855,0.411741, hcp
0.093646,0.034762,0.214051,0.090665, liq
0.118319,0.040037,0.35305,0.098496, liq
0.108025,0.072433,0.392855,0.419876, hcp
0.087047,0.095855,0.479258,0.404592, hcp
0.093289,0.078273,0.477744,0.45385, hcp
0.123189,0.029606,0.298797,0.1136, liq
0.075293,0.029233,0.34104,0.154333, liq
0.087262,0.083345,0.433796,0.418056, hcp
0.098688,0.034129,0.315148,0.253716, liq
0.123842,0.034386,0.486582,0.17289, liq
0.117418,0.037712,0.433817,0.122987, liq
0.112991,0.076711,0.486568,0.445086, hcp
0.126303,0.041989,0.385203,0.143317, liq
0.090415,0.036874,0.378437,0.196306, liq
0.13744,0.105618,0.492413,0.414549, hcp
0.050827,0.029106,0.333353,0.228385, liq
0.080387,0.041727,0.404383,0.236227, liq
0.106349,0.067193,0.496665,0.396854, hcp
0.074208,0.039116,0.440527,0.215707, liq
0.159613,0.027508,0.405767,0.156375, liq
0.11601,0.034095,0.370595,0.12927, liq
0.065875,0.01866,0.39709,0.177162, liq
0.087504,0.080154,0.483946,0.40431, hcp
0.159628,0.02953,0.292298,0.245509, liq
0.107802,0.093552,0.469817,0.407563, hcp
0.123932,0.008225,0.319397,0.220552, liq
0.090526,0.027742,0.343581,0.148452, liq
0.123937,0.090447,0.474241,0.424949, hcp
0.099553,0.028489,0.461597,0.202223, liq
0.0781,0.071931,0.453836,0.409921, hcp
0.127964,0.028374,0.370023,0.136606, liq
0.106651,0.081531,0.400348,0.418926, hcp
0.121685,0.099334,0.423367,0.416275, hcp
0.122847,0.08986,0.461041,0.423762, hcp
0.129513,0.082664,0.471728,0.42727, hcp
0.119205,0.020032,0.502635,0.26685, liq
0.125058,0.030325,0.357552,0.179715, liq
0.099208,0.089764,0.452318,0.418598, hcp
0.098286,0.08621,0.445573,0.414842, hcp
0.088034,0.102817,0.487327,0.422263, hcp
0.104129,0.042363,0.427794,0.209095, liq
0.120823,0.0474,0.373071,0.152612, liq
0.107483,0.089048,0.444147,0.399693, hcp
0.069274,0.027441,0.382946,0.130257, liq
0.095896,0.085374,0.453256,0.414399, hcp
0.105697,0.077214,0.446331,0.405903, hcp
0.072322,0.04165,0.275759,0.112246, liq
0.173534,0.042077,0.369627,0.18354, liq
0.147265,0.037712,0.394643,0.179591, liq
0.128467,0.085993,0.467567,0.428926, hcp
0.096525,0.07681,0.409383,0.422698, hcp
0.088071,0.093201,0.421339,0.412597, hcp
0.104866,0.078005,0.415007,0.408602, hcp
0.127807,0.035491,0.275474,0.248535, liq
0.083665,0.027172,0.244548,0.151054, liq
0.123371,0.023112,0.346542,0.197242, liq
0.106726,0.084735,0.388277,0.426292, hcp
0.119135,0.061073,0.480505,0.425373, hcp
0.111531,0.031107,0.387559,0.11697, liq
0.118704,0.04455,0.445295,0.206454, liq
0.100713,0.082899,0.462485,0.428187, hcp
0.104453,0.087279,0.458223,0.436133, hcp
0.095542,0.080901,0.434491,0.446196, hcp
0.091649,0.041434,0.401884,0.140071, liq
0.084422,0.031565,0.236054,0.134158, liq
0.095884,0.068037,0.417689,0.410072, hcp
0.090734,0.087331,0.467752,0.433225, hcp
0.104363,0.0256,0.275229,0.116499, liq
0.108603,0.085901,0.446668,0.424465, hcp
0.107054,0.078297,0.434061,0.440903, hcp
0.11734,0.088909,0.449917,0.427088, hcp
0.136582,0.019063,0.282644,0.117488, liq
0.130428,0.084977,0.417661,0.406979, hcp
0.103681,0.074669,0.505967,0.420032, hcp
0.094657,0.077341,0.471295,0.418807, hcp
0.097635,0.035079,0.311091,0.15667, liq
0.091761,0.07416,0.501466,0.417105, hcp
0.149315,0.041067,0.507159,0.269212, liq
0.082234,0.046698,0.382796,0.135159, liq
0.103892,0.027167,0.348804,0.109262, liq
0.139802,0.026247,0.290702,0.139112, liq
0.112194,0.09191,0.484076,0.395156, hcp
0.147621,0.036331,0.347701,0.157549, liq
0.11317,0.023255,0.433972,0.183332, liq
0.10226,0.084681,0.486981,0.416624, hcp
0.087676,0.097576,0.488357,0.400997, hcp
0.110887,0.080902,0.435458,0.42189, hcp
0.132573,0.078915,0.436564,0.446275, hcp
0.133074,0.01788,0.392288,0.176531, liq
0.055273,0.041161,0.35472,0.189509, liq
0.117537,0.065289,0.439277,0.419126, hcp
0.089477,0.071604,0.457565,0.405086, hcp
0.138612,0.02525,0.360596,0.175936, liq
0.099853,0.058361,0.437459,0.412545, hcp
0.098927,0.027751,0.416277,0.139938, liq
0.097338,0.035409,0.447623,0.160126, liq
0.108027,0.044749,0.447888,0.124738, liq
0.098488,0.021207,0.245598,0.107309, liq
0.108518,0.083357,0.390518,0.423352, hcp
0.124091,0.014262,0.345297,0.062867, liq
0.062318,0.035314,0.214397,0.157758, liq
0.117405,0.029688,0.361693,0.159437, liq
0.104439,0.094464,0.487017,0.4199, hcp
0.039467,0.03713,0.350736,0.177772, liq
0.139131,0.08601,0.47116,0.407542, hcp
0.063171,0.030518,0.354931,0.176241, liq
0.148585,0.10786,0.410908,0.40156, hcp
0.102218,0.088668,0.472693,0.410607, hcp
0.078558,0.076788,0.444652,0.434618, hcp
0.073098,0.037953,0.262779,0.099412, liq
0.148058,0.036647,0.32926,0.15527, liq
0.124422,0.019857,0.363164,0.135611, liq
0.122849,0.077337,0.429474,0.420371, hcp
0.097999,0.077199,0.439123,0.432579, hcp
0.088728,0.073924,0.401574,0.427449, hcp
0.084072,0.024378,0.415604,0.151407, liq
0.101107,0.096598,0.435379,0.418077, hcp
0.079641,0.094589,0.434083,0.417801, hcp
0.143383,0.097529,0.397032,0.450816, hcp
0.149329,0.027468,0.349257,0.098303, liq
0.150804,0.084425,0.413138,0.399188, hcp
0.123077,0.020997,0.512762,0.154493, liq
0.036741,0.032589,0.31192,0.167133, liq
0.155508,0.098946,0.484987,0.424851, hcp
0.122964,0.031101,0.468217,0.165594, liq
0.134361,0.038925,0.32865,0.180202, liq
0.097507,0.01838,0.440145,0.234802, liq
0.089993,0.032247,0.228521,0.177821, liq
0.089687,0.02685,0.435543,0.172756, liq
0.122458,0.091453,0.438762,0.412106, hcp
0.077132,0.094974,0.412918,0.427951, hcp
0.095503,0.031386,0.423304,0.141012, liq
0.117967,0.086263,0.432231,0.415449, hcp
0.12393,0.083542,0.460458,0.427666, hcp
0.136754,0.02422,0.351056,0.171199, liq
0.143538,0.087418,0.440664,0.395843, hcp
0.123684,0.071842,0.430042,0.404421, hcp
0.132691,0.028233,0.405628,0.162232, liq
0.095794,0.041666,0.407112,0.187849, liq
0.081832,0.017451,0.331388,0.187831, liq
0.115712,0.037352,0.413756,0.118607, liq
0.117863,0.093251,0.484404,0.440834, hcp
0.108831,0.095623,0.426669,0.42337, hcp
0.106318,0.075347,0.408343,0.411056, hcp
0.09326,0.080351,0.41299,0.406462, hcp
0.126616,0.087962,0.465843,0.379884, hcp
0.122529,0.071267,0.452549,0.419052, hcp
0.099084,0.0409,0.463105,0.162025, liq
0.115776,0.076454,0.459593,0.413302, hcp
0.110285,0.078416,0.429679,0.426567, hcp
0.112224,0.093913,0.458425,0.400738, hcp
0.063099,0.020315,0.365755,0.205365, liq
0.096289,0.018201,0.34556,0.133203, liq
0.074449,0.042864,0.30768,0.177478, liq
0.114556,0.028147,0.431091,0.201213, liq
0.156566,0.025693,0.227674,0.161889, liq
0.10615,0.040471,0.308726,0.16603, liq
0.177398,0.023321,0.340748,0.246648, liq
0.088118,0.0869,0.460592,0.408901, hcp
0.096917,0.089949,0.470439,0.429319, hcp
0.131538,0.028932,0.304079,0.184653, liq
0.132448,0.093292,0.448403,0.417003, hcp
0.135395,0.077493,0.465337,0.429494, hcp
0.100644,0.076466,0.437084,0.391304, hcp
0.116358,0.08419,0.459766,0.44344, hcp
0.083257,0.088699,0.434067,0.426324, hcp
0.085014,0.033096,0.3354,0.199128, liq
0.141353,0.061988,0.464455,0.405742, hcp
0.118344,0.041954,0.300708,0.099015, liq
0.11348,0.072326,0.471984,0.421491, hcp
0.133538,0.084818,0.435482,0.437977, hcp
0.118127,0.034204,0.33497,0.177736, liq
0.115296,0.075583,0.496188,0.418356, hcp
0.146581,0.050784,0.343779,0.186279, liq
0.077197,0.042457,0.513124,0.127871, liq
0.143044,0.094294,0.505368,0.403859, hcp
0.136154,0.030701,0.336187,0.158041, liq
0.102647,0.076771,0.435553,0.411195, hcp
0.097703,0.07315,0.455182,0.424464, hcp
0.111943,0.085428,0.430681,0.421812, hcp
0.097336,0.083696,0.449884,0.441225, hcp
0.093401,0.043616,0.265624,0.152226, liq
0.110029,0.078394,0.399302,0.427152, hcp
0.104083,0.078545,0.457838,0.397026, hcp
0.065591,0.096658,0.435835,0.42237, hcp
0.10021,0.019663,0.39203,0.180422, liq
0.121258,0.039747,0.383279,0.107179, liq
0.155279,0.036047,0.440087,0.191426, liq
0.075824,0.08294,0.456357,0.438277, hcp
0.122128,0.077506,0.441999,0.435224, hcp
0.086906,0.019045,0.503321,0.146857, liq
0.070205,0.0373,0.274991,0.18375, liq
0.155209,0.035185,0.360716,0.101457, liq
0.064254,0.08156,0.461024,0.433891, hcp
0.131512,0.039174,0.436712,0.231581, liq
0.103123,0.069788,0.47648,0.416476, hcp
0.10493,0.091421,0.512956,0.39712, hcp
0.09599,0.010738,0.304692,0.224128, liq
0.106088,0.031568,0.276767,0.132358, liq
0.101734,0.076558,0.417171,0.396754, hcp
0.012158,0.018732,0.290091,0.198279, liq
0.107275,0.083169,0.508635,0.440657, hcp
0.141878,0.044313,0.317122,0.181439, liq
0.125429,0.082958,0.500679,0.411076, hcp
0.140969,0.025803,0.34854,0.180367, liq
0.140287,0.029635,0.315082,0.131197, liq
0.140318,0.079968,0.412142,0.436299, hcp
0.180851,0.038089,0.263392,0.179588, liq
0.117532,0.030931,0.38127,0.174188, liq
0.05196,0.033272,0.329747,0.170464, liq
0.077815,0.04172,0.481874,0.190322, liq
0.092897,0.025877,0.290319,0.220725, liq
0.117796,0.021821,0.504186,0.157463, liq
0.0972,0.075183,0.455589,0.429511, hcp
0.07451,0.035886,0.300284,0.158212, liq
0.153247,0.019864,0.30043,0.151111, liq
0.105642,0.101417,0.454341,0.402938, hcp
0.15772,0.020838,0.396453,0.189924, liq
0.089301,0.036606,0.391188,0.161322, liq
0.113769,0.089118,0.440348,0.396596, hcp
0.151446,0.037495,0.462871,0.219358, liq
0.116786,0.086335,0.397272,0.399338, hcp
0.11645,0.08629,0.47748,0.395388, hcp
0.127727,0.093483,0.435928,0.414305, hcp
0.133923,0.04053,0.463941,0.226545, liq
0.103442,0.074871,0.441523,0.433137, hcp
0.153491,0.013376,0.285286,0.128789, liq
0.108543,0.032814,0.298322,0.170939, liq
0.095577,0.094077,0.456613,0.399406, hcp
0.144115,0.03849,0.199616,0.199478, liq
0.102999,0.026385,0.408586,0.097298, liq
0.101132,0.037934,0.433034,0.189509, liq
0.13064,0.097416,0.44612,0.424966, hcp
0.109585,0.087685,0.417708,0.403403, hcp
0.119249,0.028926,0.243352,0.108003, liq
0.07674,0.025456,0.345846,0.189573, liq
0.091752,0.040597,0.182176,0.189811, liq
0.09098,0.074176,0.452999,0.434728, hcp
0.086018,0.040036,0.402017,0.20338, liq
0.087521,0.097745,0.397755,0.411063, hcp
0.109064,0.03647,0.372961,0.182469, liq
0.115379,0.092875,0.465175,0.426735, hcp
0.137427,0.073851,0.446196,0.422094, hcp
0.100709,0.080592,0.394861,0.452509, hcp
0.080445,0.042537,0.459195,0.151573, liq
0.089931,0.092736,0.483345,0.428073, hcp
0.116772,0.069073,0.4701,0.413171, hcp
0.14345,0.087614,0.440908,0.433275, hcp
0.09508,0.068269,0.501648,0.450512, hcp
0.134889,0.034998,0.418531,0.175645, liq
0.095397,0.079533,0.464985,0.431096, hcp
0.074237,0.032379,0.414761,0.164935, liq
0.100327,0.100468,0.42901,0.41648, hcp
0.069463,0.0325,0.296268,0.162834, liq
0.073656,0.077003,0.442011,0.435502, hcp
0.135971,0.030958,0.286013,0.185752, liq
0.045162,0.06979,0.438939,0.436746, hcp
0.087976,0.023029,0.275822,0.149297, liq
0.141619,0.096497,0.492297,0.434784, hcp
0.119068,0.044077,0.323957,0.135593, liq
0.112094,0.089453,0.434075,0.43686, hcp
0.129532,0.08177,0.427209,0.43005, hcp
0.127149,0.023518,0.371067,0.146976, liq
0.091543,0.084959,0.419789,0.43466, hcp
0.117808,0.036275,0.459926,0.187847, liq
0.080178,0.077891,0.45699,0.448858, hcp
0.098307,0.097684,0.435722,0.419864, hcp
0.075757,0.099219,0.448165,0.442157, hcp
0.139688,0.017022,0.453096,0.193248, liq
0.099258,0.08064,0.461425,0.418672, hcp
0.073824,0.032368,0.332362,0.132757, liq
0.142943,0.023297,0.377601,0.13341, liq
0.104847,0.085421,0.442816,0.426049, hcp
0.072542,0.071191,0.426483,0.431779, hcp
0.06306,0.029677,0.315971,0.12994, liq
0.094284,0.079105,0.405439,0.423727, hcp
0.084173,0.09225,0.448527,0.450692, hcp
0.104817,0.03785,0.343447,0.133205, liq
0.114757,0.078873,0.46872,0.450204, hcp
0.075776,0.020429,0.240959,0.097749, liq
0.112099,0.030787,0.302289,0.13162, liq
0.095888,0.051022,0.322645,0.210791, liq
0.10197,0.03813,0.379896,0.145621, liq
0.113785,0.088157,0.448663,0.444769, hcp
0.081918,0.040844,0.393398,0.170066, liq
0.132475,0.016698,0.397171,0.205594, liq
